C:\Users\oper\labQT\Lab2024\QUBIT_2D\QTLab2425\2Dqubit\Simulation\original projects\DARTWARS_TestChip_res4_w2_tunable_l90.son DE_EMBEDDED Lk=8.5 l=90.0
FREQUENCY (GHz), DB[S21]-DARTWARS_TestChip_res4_w2_tunable_l90
10.585,-0.0752413
10.5875,-0.0751217
10.59,-0.0750025
10.5925,-0.0748835
10.595,-0.0747647
10.5975,-0.0746463
10.6,-0.0745281
10.6025,-0.0744103
10.605,-0.0742927
10.6075,-0.0741754
10.61,-0.0740583
10.6125,-0.0739415
10.615,-0.0738251
10.6175,-0.0737088
10.62,-0.0735929
10.6225,-0.0734772
10.625,-0.0733618
10.6275,-0.0732467
10.63,-0.0731319
10.6325,-0.0730173
10.635,-0.072903
10.6375,-0.0727889
10.64,-0.0726751
10.6425,-0.0725616
10.645,-0.0724484
10.6475,-0.0723354
10.65,-0.0722227
10.6525,-0.0721102
10.655,-0.071998
10.6575,-0.0718861
10.66,-0.0717744
10.6625,-0.071663
10.665,-0.0715518
10.6675,-0.0714409
10.67,-0.0713302
10.6725,-0.0712198
10.675,-0.0711097
10.6775,-0.0709998
10.68,-0.0708902
10.6825,-0.0707808
10.685,-0.0706717
10.6875,-0.0705628
10.69,-0.0704542
10.6925,-0.0703458
10.695,-0.0702377
10.6975,-0.0701298
10.7,-0.0700221
10.7025,-0.0699148
10.705,-0.0698076
10.7075,-0.0697007
10.71,-0.069594
10.7125,-0.0694876
10.715,-0.0693815
10.7175,-0.0692755
10.72,-0.0691698
10.7225,-0.0690644
10.725,-0.0689592
10.7275,-0.0688542
10.73,-0.0687494
10.7325,-0.0686449
10.735,-0.0685407
10.7375,-0.0684366
10.74,-0.0683328
10.7425,-0.0682293
10.745,-0.0681259
10.7475,-0.0680228
10.75,-0.06792
10.7525,-0.0678173
10.755,-0.0677149
10.7575,-0.0676127
10.76,-0.0675108
10.7625,-0.0674091
10.765,-0.0673076
10.7675,-0.0672063
10.77,-0.0671053
10.7725,-0.0670044
10.775,-0.0669038
10.7775,-0.0668035
10.78,-0.0667033
10.7825,-0.0666034
10.785,-0.0665037
10.7875,-0.0664042
10.79,-0.0663049
10.7925,-0.0662059
10.795,-0.0661071
10.7975,-0.0660084
10.8,-0.06591
10.8025,-0.0658119
10.805,-0.0657139
10.8075,-0.0656162
10.81,-0.0655186
10.8125,-0.0654213
10.815,-0.0653242
10.8175,-0.0652273
10.82,-0.0651306
10.8225,-0.0650342
10.825,-0.0649379
10.8275,-0.0648418
10.83,-0.064746
10.8325,-0.0646504
10.835,-0.064555
10.8375,-0.0644597
10.84,-0.0643647
10.8425,-0.0642699
10.845,-0.0641753
10.8475,-0.0640809
10.85,-0.0639867
10.8525,-0.0638928
10.855,-0.063799
10.8575,-0.0637054
10.86,-0.063612
10.8625,-0.0635188
10.865,-0.0634258
10.8675,-0.0633331
10.87,-0.0632405
10.8725,-0.0631481
10.875,-0.0630559
10.8775,-0.0629639
10.88,-0.0628721
10.8825,-0.0627806
10.885,-0.0626892
10.8875,-0.062598
10.89,-0.0625069
10.8925,-0.0624161
10.895,-0.0623255
10.8975,-0.0622351
10.9,-0.0621448
10.9025,-0.0620548
10.905,-0.061965
10.9075,-0.0618753
10.91,-0.0617858
10.9125,-0.0616965
10.915,-0.0616074
10.9175,-0.0615185
10.92,-0.0614298
10.9225,-0.0613413
10.925,-0.0612529
10.9275,-0.0611648
10.93,-0.0610768
10.9325,-0.060989
10.935,-0.0609014
10.9375,-0.060814
10.94,-0.0607267
10.9425,-0.0606397
10.945,-0.0605528
10.9475,-0.0604661
10.95,-0.0603796
10.9525,-0.0602932
10.955,-0.0602071
10.9575,-0.0601211
10.96,-0.0600353
10.9625,-0.0599497
10.965,-0.0598643
10.9675,-0.059779
10.97,-0.0596939
10.9725,-0.059609
10.975,-0.0595243
10.9775,-0.0594397
10.98,-0.0593553
10.9825,-0.0592711
10.985,-0.0591871
10.9875,-0.0591032
10.99,-0.0590195
10.9925,-0.058936
10.995,-0.0588527
10.9975,-0.0587695
11,-0.0586865
11.0025,-0.0586036
11.005,-0.058521
11.0075,-0.0584385
11.01,-0.0583561
11.0125,-0.058274
11.015,-0.058192
11.0175,-0.0581102
11.02,-0.0580285
11.0225,-0.057947
11.025,-0.0578657
11.0275,-0.0577845
11.03,-0.0577035
11.0325,-0.0576227
11.035,-0.057542
11.0375,-0.0574615
11.04,-0.0573812
11.0425,-0.057301
11.045,-0.057221
11.0475,-0.0571411
11.05,-0.0570614
11.0525,-0.0569819
11.055,-0.0569025
11.0575,-0.0568233
11.06,-0.0567442
11.0625,-0.0566653
11.065,-0.0565866
11.0675,-0.056508
11.07,-0.0564296
11.0725,-0.0563513
11.075,-0.0562732
11.0775,-0.0561952
11.08,-0.0561174
11.0825,-0.0560398
11.085,-0.0559623
11.0875,-0.0558849
11.09,-0.0558078
11.0925,-0.0557307
11.095,-0.0556538
11.0975,-0.0555771
11.1,-0.0555005
11.1025,-0.0554241
11.105,-0.0553479
11.1075,-0.0552717
11.11,-0.0551958
11.1125,-0.0551199
11.115,-0.0550443
11.1175,-0.0549687
11.12,-0.0548934
11.1225,-0.0548182
11.125,-0.0547431
11.1275,-0.0546681
11.13,-0.0545934
11.1325,-0.0545187
11.135,-0.0544442
11.1375,-0.0543699
11.14,-0.0542957
11.1425,-0.0542216
11.145,-0.0541477
11.1475,-0.054074
11.15,-0.0540003
11.1525,-0.0539269
11.155,-0.0538535
11.1575,-0.0537803
11.16,-0.0537073
11.1625,-0.0536344
11.165,-0.0535616
11.1675,-0.053489
11.17,-0.0534165
11.1725,-0.0533441
11.175,-0.0532719
11.1775,-0.0531999
11.18,-0.0531279
11.1825,-0.0530562
11.185,-0.0529845
11.1875,-0.052913
11.19,-0.0528416
11.1925,-0.0527704
11.195,-0.0526993
11.1975,-0.0526283
11.2,-0.0525575
11.2025,-0.0524868
11.205,-0.0524162
11.2075,-0.0523458
11.21,-0.0522755
11.2125,-0.0522053
11.215,-0.0521353
11.2175,-0.0520654
11.22,-0.0519957
11.2225,-0.0519261
11.225,-0.0518566
11.2275,-0.0517872
11.23,-0.051718
11.2325,-0.0516489
11.235,-0.0515799
11.2375,-0.0515111
11.24,-0.0514424
11.2425,-0.0513738
11.245,-0.0513054
11.2475,-0.051237
11.25,-0.0511689
11.2525,-0.0511008
11.255,-0.0510329
11.2575,-0.0509651
11.26,-0.0508974
11.2625,-0.0508298
11.265,-0.0507624
11.2675,-0.0506951
11.27,-0.0506279
11.2725,-0.0505609
11.275,-0.050494
11.2775,-0.0504272
11.28,-0.0503605
11.2825,-0.050294
11.285,-0.0502276
11.2875,-0.0501613
11.29,-0.0500951
11.2925,-0.050029
11.295,-0.0499631
11.2975,-0.0498973
11.3,-0.0498316
11.3025,-0.049766
11.305,-0.0497006
11.3075,-0.0496353
11.31,-0.0495701
11.3125,-0.049505
11.315,-0.04944
11.3175,-0.0493752
11.32,-0.0493105
11.3225,-0.0492459
11.325,-0.0491814
11.3275,-0.049117
11.33,-0.0490528
11.3325,-0.0489887
11.335,-0.0489247
11.3375,-0.0488608
11.34,-0.048797
11.3425,-0.0487333
11.345,-0.0486698
11.3475,-0.0486064
11.35,-0.0485431
11.3525,-0.0484799
11.355,-0.0484168
11.3575,-0.0483538
11.36,-0.048291
11.3625,-0.0482282
11.365,-0.0481656
11.3675,-0.0481031
11.37,-0.0480407
11.3725,-0.0479784
11.375,-0.0479162
11.3775,-0.0478542
11.38,-0.0477922
11.3825,-0.0477304
11.385,-0.0476687
11.3875,-0.0476071
11.39,-0.0475456
11.3925,-0.0474842
11.395,-0.0474229
11.3975,-0.0473617
11.4,-0.0473007
11.4025,-0.0472397
11.405,-0.0471789
11.4075,-0.0471181
11.41,-0.0470575
11.4125,-0.046997
11.415,-0.0469366
11.4175,-0.0468763
11.42,-0.0468161
11.4225,-0.046756
11.425,-0.0466961
11.4275,-0.0466362
11.43,-0.0465764
11.4325,-0.0465168
11.435,-0.0464572
11.4375,-0.0463978
11.44,-0.0463384
11.4425,-0.0462792
11.445,-0.0462201
11.4475,-0.046161
11.45,-0.0461021
11.4525,-0.0460433
11.455,-0.0459846
11.4575,-0.045926
11.46,-0.0458675
11.4625,-0.0458091
11.465,-0.0457508
11.4675,-0.0456926
11.47,-0.0456345
11.4725,-0.0455765
11.475,-0.0455186
11.4775,-0.0454608
11.48,-0.0454031
11.4825,-0.0453455
11.485,-0.045288
11.4875,-0.0452306
11.49,-0.0451733
11.4925,-0.0451161
11.495,-0.0450591
11.4975,-0.0450021
11.5,-0.0449452
11.5025,-0.0448884
11.505,-0.0448317
11.5075,-0.0447751
11.51,-0.0447186
11.5125,-0.0446622
11.515,-0.0446059
11.5175,-0.0445497
11.52,-0.0444936
11.5225,-0.0444376
11.525,-0.0443817
11.5275,-0.0443259
11.53,-0.0442701
11.5325,-0.0442145
11.535,-0.044159
11.5375,-0.0441035
11.54,-0.0440482
11.5425,-0.043993
11.545,-0.0439378
11.5475,-0.0438828
11.55,-0.0438278
11.5525,-0.0437729
11.555,-0.0437182
11.5575,-0.0436635
11.56,-0.0436089
11.5625,-0.0435544
11.565,-0.0435
11.5675,-0.0434457
11.57,-0.0433915
11.5725,-0.0433374
11.575,-0.0432833
11.5775,-0.0432294
11.58,-0.0431756
11.5825,-0.0431218
11.585,-0.0430681
11.5875,-0.0430146
11.59,-0.0429611
11.5925,-0.0429077
11.595,-0.0428544
11.5975,-0.0428012
11.6,-0.0427481
11.6025,-0.042695
11.605,-0.0426421
11.6075,-0.0425892
11.61,-0.0425365
11.6125,-0.0424838
11.615,-0.0424312
11.6175,-0.0423787
11.62,-0.0423263
11.6225,-0.042274
11.625,-0.0422217
11.6275,-0.0421696
11.63,-0.0421175
11.6325,-0.0420655
11.635,-0.0420136
11.6375,-0.0419618
11.64,-0.0419101
11.6425,-0.0418585
11.645,-0.041807
11.6475,-0.0417555
11.65,-0.0417041
11.6525,-0.0416528
11.655,-0.0416016
11.6575,-0.0415505
11.66,-0.0414995
11.6625,-0.0414485
11.665,-0.0413977
11.6675,-0.0413469
11.67,-0.0412962
11.6725,-0.0412456
11.675,-0.041195
11.6775,-0.0411446
11.68,-0.0410942
11.6825,-0.041044
11.685,-0.0409938
11.6875,-0.0409436
11.69,-0.0408936
11.6925,-0.0408437
11.695,-0.0407938
11.6975,-0.040744
11.7,-0.0406943
11.7025,-0.0406447
11.705,-0.0405951
11.7075,-0.0405457
11.71,-0.0404963
11.7125,-0.040447
11.715,-0.0403977
11.7175,-0.0403486
11.72,-0.0402995
11.7225,-0.0402506
11.725,-0.0402017
11.7275,-0.0401528
11.73,-0.0401041
11.7325,-0.0400554
11.735,-0.0400068
11.7375,-0.0399583
11.74,-0.0399099
11.7425,-0.0398615
11.745,-0.0398133
11.7475,-0.0397651
11.75,-0.0397169
11.7525,-0.0396689
11.755,-0.0396209
11.7575,-0.0395731
11.76,-0.0395252
11.7625,-0.0394775
11.765,-0.0394299
11.7675,-0.0393823
11.77,-0.0393348
11.7725,-0.0392873
11.775,-0.03924
11.7775,-0.0391927
11.78,-0.0391455
11.7825,-0.0390984
11.785,-0.0390513
11.7875,-0.0390044
11.79,-0.0389575
11.7925,-0.0389106
11.795,-0.0388639
11.7975,-0.0388172
11.8,-0.0387706
11.8025,-0.0387241
11.805,-0.0386776
11.8075,-0.0386312
11.81,-0.0385849
11.8125,-0.0385387
11.815,-0.0384925
11.8175,-0.0384464
11.82,-0.0384004
11.8225,-0.0383545
11.825,-0.0383086
11.8275,-0.0382628
11.83,-0.0382171
11.8325,-0.0381714
11.835,-0.0381258
11.8375,-0.0380803
11.84,-0.0380349
11.8425,-0.0379895
11.845,-0.0379442
11.8475,-0.037899
11.85,-0.0378538
11.8525,-0.0378087
11.855,-0.0377637
11.8575,-0.0377188
11.86,-0.0376739
11.8625,-0.0376291
11.865,-0.0375844
11.8675,-0.0375397
11.87,-0.0374951
11.8725,-0.0374506
11.875,-0.0374061
11.8775,-0.0373617
11.88,-0.0373174
11.8825,-0.0372731
11.885,-0.037229
11.8875,-0.0371848
11.89,-0.0371408
11.8925,-0.0370968
11.895,-0.0370529
11.8975,-0.037009
11.9,-0.0369653
11.9025,-0.0369216
11.905,-0.0368779
11.9075,-0.0368343
11.91,-0.0367908
11.9125,-0.0367474
11.915,-0.036704
11.9175,-0.0366607
11.92,-0.0366175
11.9225,-0.0365743
11.925,-0.0365312
11.9275,-0.0364881
11.93,-0.0364452
11.9325,-0.0364023
11.935,-0.0363594
11.9375,-0.0363166
11.94,-0.0362739
11.9425,-0.0362313
11.945,-0.0361887
11.9475,-0.0361461
11.95,-0.0361037
11.9525,-0.0360613
11.955,-0.036019
11.9575,-0.0359767
11.96,-0.0359345
11.9625,-0.0358924
11.965,-0.0358503
11.9675,-0.0358083
11.97,-0.0357663
11.9725,-0.0357245
11.975,-0.0356826
11.9775,-0.0356409
11.98,-0.0355992
11.9825,-0.0355576
11.985,-0.035516
11.9875,-0.0354745
11.99,-0.035433
11.9925,-0.0353917
11.995,-0.0353503
11.9975,-0.0353091
12,-0.0352679
12.0025,-0.0352268
12.005,-0.0351857
12.0075,-0.0351447
12.01,-0.0351037
12.0125,-0.0350628
12.015,-0.035022
12.0175,-0.0349812
12.02,-0.0349405
12.0225,-0.0348999
12.025,-0.0348593
12.0275,-0.0348188
12.03,-0.0347783
12.0325,-0.0347379
12.035,-0.0346976
12.0375,-0.0346573
12.04,-0.0346171
12.0425,-0.0345769
12.045,-0.0345368
12.0475,-0.0344967
12.05,-0.0344567
12.0525,-0.0344168
12.055,-0.0343769
12.0575,-0.0343371
12.06,-0.0342974
12.0625,-0.0342577
12.065,-0.034218
12.0675,-0.0341785
12.07,-0.0341389
12.0725,-0.0340995
12.075,-0.0340601
12.0775,-0.0340207
12.08,-0.0339814
12.0825,-0.0339422
12.085,-0.033903
12.0875,-0.0338639
12.09,-0.0338249
12.0925,-0.0337859
12.095,-0.0337469
12.0975,-0.033708
12.1,-0.0336692
12.1025,-0.0336304
12.105,-0.0335917
12.1075,-0.033553
12.11,-0.0335144
12.1125,-0.0334759
12.115,-0.0334374
12.1175,-0.0333989
12.12,-0.0333606
12.1225,-0.0333222
12.125,-0.033284
12.1275,-0.0332457
12.13,-0.0332076
12.1325,-0.0331695
12.135,-0.0331314
12.1375,-0.0330934
12.14,-0.0330555
12.1425,-0.0330176
12.145,-0.0329798
12.1475,-0.032942
12.15,-0.0329043
12.1525,-0.0328666
12.155,-0.032829
12.1575,-0.0327914
12.16,-0.0327539
12.1625,-0.0327164
12.165,-0.032679
12.1675,-0.0326417
12.17,-0.0326044
12.1725,-0.0325672
12.175,-0.03253
12.1775,-0.0324928
12.18,-0.0324558
12.1825,-0.0324187
12.185,-0.0323817
12.1875,-0.0323448
12.19,-0.032308
12.1925,-0.0322711
12.195,-0.0322344
12.1975,-0.0321976
12.2,-0.032161
12.2025,-0.0321244
12.205,-0.0320878
12.2075,-0.0320513
12.21,-0.0320149
12.2125,-0.0319784
12.215,-0.0319421
12.2175,-0.0319058
12.22,-0.0318695
12.2225,-0.0318333
12.225,-0.0317972
12.2275,-0.0317611
12.23,-0.031725
12.2325,-0.0316891
12.235,-0.0316531
12.2375,-0.0316172
12.24,-0.0315814
12.2425,-0.0315456
12.245,-0.0315098
12.2475,-0.0314741
12.25,-0.0314385
12.2525,-0.0314029
12.255,-0.0313674
12.2575,-0.0313319
12.26,-0.0312964
12.2625,-0.031261
12.265,-0.0312257
12.2675,-0.0311904
12.27,-0.0311551
12.2725,-0.0311199
12.275,-0.0310848
12.2775,-0.0310497
12.28,-0.0310146
12.2825,-0.0309796
12.285,-0.0309447
12.2875,-0.0309097
12.29,-0.0308749
12.2925,-0.0308401
12.295,-0.0308053
12.2975,-0.0307706
12.3,-0.0307359
12.3025,-0.0307013
12.305,-0.0306667
12.3075,-0.0306322
12.31,-0.0305977
12.3125,-0.0305633
12.315,-0.0305289
12.3175,-0.0304946
12.32,-0.0304603
12.3225,-0.0304261
12.325,-0.0303919
12.3275,-0.0303577
12.33,-0.0303236
12.3325,-0.0302896
12.335,-0.0302556
12.3375,-0.0302216
12.34,-0.0301877
12.3425,-0.0301539
12.345,-0.03012
12.3475,-0.0300863
12.35,-0.0300525
12.3525,-0.0300189
12.355,-0.0299852
12.3575,-0.0299516
12.36,-0.0299181
12.3625,-0.0298846
12.365,-0.0298511
12.3675,-0.0298177
12.37,-0.0297844
12.3725,-0.0297511
12.375,-0.0297178
12.3775,-0.0296846
12.38,-0.0296514
12.3825,-0.0296182
12.385,-0.0295852
12.3875,-0.0295521
12.39,-0.0295191
12.3925,-0.0294862
12.395,-0.0294532
12.3975,-0.0294204
12.4,-0.0293876
12.4025,-0.0293548
12.405,-0.029322
12.4075,-0.0292893
12.41,-0.0292567
12.4125,-0.0292241
12.415,-0.0291915
12.4175,-0.029159
12.42,-0.0291265
12.4225,-0.0290941
12.425,-0.0290617
12.4275,-0.0290294
12.43,-0.0289971
12.4325,-0.0289648
12.435,-0.0289326
12.4375,-0.0289005
12.44,-0.0288683
12.4425,-0.0288362
12.445,-0.0288042
12.4475,-0.0287722
12.45,-0.0287402
12.4525,-0.0287083
12.455,-0.0286765
12.4575,-0.0286446
12.46,-0.0286128
12.4625,-0.0285811
12.465,-0.0285494
12.4675,-0.0285177
12.47,-0.0284861
12.4725,-0.0284545
12.475,-0.028423
12.4775,-0.0283915
12.48,-0.0283601
12.4825,-0.0283286
12.485,-0.0282973
12.4875,-0.028266
12.49,-0.0282347
12.4925,-0.0282034
12.495,-0.0281722
12.4975,-0.0281411
12.5,-0.0281099
12.5025,-0.0280788
12.505,-0.0280478
12.5075,-0.0280168
12.51,-0.0279858
12.5125,-0.0279549
12.515,-0.0279241
12.5175,-0.0278932
12.52,-0.0278624
12.5225,-0.0278317
12.525,-0.0278009
12.5275,-0.0277703
12.53,-0.0277396
12.5325,-0.027709
12.535,-0.0276785
12.5375,-0.027648
12.54,-0.0276175
12.5425,-0.027587
12.545,-0.0275566
12.5475,-0.0275263
12.55,-0.027496
12.5525,-0.0274657
12.555,-0.0274354
12.5575,-0.0274052
12.56,-0.0273751
12.5625,-0.027345
12.565,-0.0273149
12.5675,-0.0272848
12.57,-0.0272548
12.5725,-0.0272249
12.575,-0.0271949
12.5775,-0.027165
12.58,-0.0271352
12.5825,-0.0271054
12.585,-0.0270756
12.5875,-0.0270459
12.59,-0.0270162
12.5925,-0.0269865
12.595,-0.0269569
12.5975,-0.0269273
12.6,-0.0268977
12.6025,-0.0268682
12.605,-0.0268388
12.6075,-0.0268093
12.61,-0.0267799
12.6125,-0.0267506
12.615,-0.0267213
12.6175,-0.026692
12.62,-0.0266627
12.6225,-0.0266335
12.625,-0.0266043
12.6275,-0.0265752
12.63,-0.0265461
12.6325,-0.0265171
12.635,-0.026488
12.6375,-0.026459
12.64,-0.0264301
12.6425,-0.0264012
12.645,-0.0263723
12.6475,-0.0263435
12.65,-0.0263147
12.6525,-0.0262859
12.655,-0.0262572
12.6575,-0.0262285
12.66,-0.0261998
12.6625,-0.0261712
12.665,-0.0261426
12.6675,-0.0261141
12.67,-0.0260856
12.6725,-0.0260571
12.675,-0.0260286
12.6775,-0.0260002
12.68,-0.0259719
12.6825,-0.0259435
12.685,-0.0259152
12.6875,-0.025887
12.69,-0.0258588
12.6925,-0.0258306
12.695,-0.0258024
12.6975,-0.0257743
12.7,-0.0257462
12.7025,-0.0257182
12.705,-0.0256901
12.7075,-0.0256622
12.71,-0.0256342
12.7125,-0.0256063
12.715,-0.0255784
12.7175,-0.0255506
12.72,-0.0255228
12.7225,-0.025495
12.725,-0.0254673
12.7275,-0.0254396
12.73,-0.0254119
12.7325,-0.0253843
12.735,-0.0253567
12.7375,-0.0253291
12.74,-0.0253016
12.7425,-0.0252741
12.745,-0.0252466
12.7475,-0.0252192
12.75,-0.0251918
12.7525,-0.0251645
12.755,-0.0251371
12.7575,-0.0251098
12.76,-0.0250826
12.7625,-0.0250554
12.765,-0.0250282
12.7675,-0.025001
12.77,-0.0249739
12.7725,-0.0249468
12.775,-0.0249197
12.7775,-0.0248927
12.78,-0.0248657
12.7825,-0.0248388
12.785,-0.0248118
12.7875,-0.024785
12.79,-0.0247581
12.7925,-0.0247313
12.795,-0.0247045
12.7975,-0.0246777
12.8,-0.024651
12.8025,-0.0246243
12.805,-0.0245976
12.8075,-0.024571
12.81,-0.0245444
12.8125,-0.0245179
12.815,-0.0244913
12.8175,-0.0244648
12.82,-0.0244384
12.8225,-0.0244119
12.825,-0.0243855
12.8275,-0.0243592
12.83,-0.0243328
12.8325,-0.0243065
12.835,-0.0242802
12.8375,-0.024254
12.84,-0.0242278
12.8425,-0.0242016
12.845,-0.0241755
12.8475,-0.0241494
12.85,-0.0241233
12.8525,-0.0240972
12.855,-0.0240712
12.8575,-0.0240452
12.86,-0.0240193
12.8625,-0.0239933
12.865,-0.0239675
12.8675,-0.0239416
12.87,-0.0239158
12.8725,-0.02389
12.875,-0.0238642
12.8775,-0.0238385
12.88,-0.0238128
12.8825,-0.0237871
12.885,-0.0237614
12.8875,-0.0237358
12.89,-0.0237102
12.8925,-0.0236847
12.895,-0.0236592
12.8975,-0.0236337
12.9,-0.0236082
12.9025,-0.0235828
12.905,-0.0235574
12.9075,-0.023532
12.91,-0.0235067
12.9125,-0.0234814
12.915,-0.0234561
12.9175,-0.0234308
12.92,-0.0234056
12.9225,-0.0233804
12.925,-0.0233553
12.9275,-0.0233302
12.93,-0.0233051
12.9325,-0.02328
12.935,-0.023255
12.9375,-0.02323
12.94,-0.023205
12.9425,-0.02318
12.945,-0.0231551
12.9475,-0.0231302
12.95,-0.0231054
12.9525,-0.0230805
12.955,-0.0230557
12.9575,-0.023031
12.96,-0.0230062
12.9625,-0.0229815
12.965,-0.0229568
12.9675,-0.0229322
12.97,-0.0229075
12.9725,-0.022883
12.975,-0.0228584
12.9775,-0.0228338
12.98,-0.0228093
12.9825,-0.0227849
12.985,-0.0227604
12.9875,-0.022736
12.99,-0.0227116
12.9925,-0.0226872
12.995,-0.0226629
12.9975,-0.0226386
13,-0.0226143
13.0025,-0.0225901
13.005,-0.0225658
13.0075,-0.0225416
13.01,-0.0225175
13.0125,-0.0224933
13.015,-0.0224692
13.0175,-0.0224452
13.02,-0.0224211
13.0225,-0.0223971
13.025,-0.0223731
13.0275,-0.0223491
13.03,-0.0223252
13.0325,-0.0223013
13.035,-0.0222774
13.0375,-0.0222535
13.04,-0.0222297
13.0425,-0.0222059
13.045,-0.0221821
13.0475,-0.0221584
13.05,-0.0221347
13.0525,-0.022111
13.055,-0.0220873
13.0575,-0.0220637
13.06,-0.0220401
13.0625,-0.0220165
13.065,-0.021993
13.0675,-0.0219694
13.07,-0.0219459
13.0725,-0.0219225
13.075,-0.021899
13.0775,-0.0218756
13.08,-0.0218522
13.0825,-0.0218289
13.085,-0.0218055
13.0875,-0.0217822
13.09,-0.0217589
13.0925,-0.0217357
13.095,-0.0217124
13.0975,-0.0216892
13.1,-0.0216661
13.1025,-0.0216429
13.105,-0.0216198
13.1075,-0.0215967
13.11,-0.0215736
13.1125,-0.0215506
13.115,-0.0215276
13.1175,-0.0215046
13.12,-0.0214816
13.1225,-0.0214587
13.125,-0.0214358
13.1275,-0.0214129
13.13,-0.0213901
13.1325,-0.0213672
13.135,-0.0213444
13.1375,-0.0213217
13.14,-0.0212989
13.1425,-0.0212762
13.145,-0.0212535
13.1475,-0.0212308
13.15,-0.0212082
13.1525,-0.0211855
13.155,-0.0211629
13.1575,-0.0211404
13.16,-0.0211178
13.1625,-0.0210953
13.165,-0.0210728
13.1675,-0.0210503
13.17,-0.0210279
13.1725,-0.0210055
13.175,-0.0209831
13.1775,-0.0209607
13.18,-0.0209384
13.1825,-0.0209161
13.185,-0.0208938
13.1875,-0.0208715
13.19,-0.0208493
13.1925,-0.0208271
13.195,-0.0208049
13.1975,-0.0207827
13.2,-0.0207606
13.2025,-0.0207385
13.205,-0.0207164
13.2075,-0.0206943
13.21,-0.0206723
13.2125,-0.0206503
13.215,-0.0206283
13.2175,-0.0206063
13.22,-0.0205844
13.2225,-0.0205625
13.225,-0.0205406
13.2275,-0.0205187
13.23,-0.0204969
13.2325,-0.020475
13.235,-0.0204533
13.2375,-0.0204315
13.24,-0.0204097
13.2425,-0.020388
13.245,-0.0203663
13.2475,-0.0203447
13.25,-0.020323
13.2525,-0.0203014
13.255,-0.0202798
13.2575,-0.0202582
13.26,-0.0202367
13.2625,-0.0202152
13.265,-0.0201937
13.2675,-0.0201722
13.27,-0.0201507
13.2725,-0.0201293
13.275,-0.0201079
13.2775,-0.0200865
13.28,-0.0200652
13.2825,-0.0200438
13.285,-0.0200225
13.2875,-0.0200012
13.29,-0.01998
13.2925,-0.0199587
13.295,-0.0199375
13.2975,-0.0199163
13.3,-0.0198952
13.3025,-0.019874
13.305,-0.0198529
13.3075,-0.0198318
13.31,-0.0198107
13.3125,-0.0197897
13.315,-0.0197687
13.3175,-0.0197477
13.32,-0.0197267
13.3225,-0.0197057
13.325,-0.0196848
13.3275,-0.0196639
13.33,-0.019643
13.3325,-0.0196221
13.335,-0.0196013
13.3375,-0.0195805
13.34,-0.0195597
13.3425,-0.0195389
13.345,-0.0195181
13.3475,-0.0194974
13.35,-0.0194767
13.3525,-0.019456
13.355,-0.0194354
13.3575,-0.0194147
13.36,-0.0193941
13.3625,-0.0193735
13.365,-0.019353
13.3675,-0.0193324
13.37,-0.0193119
13.3725,-0.0192914
13.375,-0.0192709
13.3775,-0.0192505
13.38,-0.01923
13.3825,-0.0192096
13.385,-0.0191893
13.3875,-0.0191689
13.39,-0.0191485
13.3925,-0.0191282
13.395,-0.0191079
13.3975,-0.0190877
13.4,-0.0190674
13.4025,-0.0190472
13.405,-0.019027
13.4075,-0.0190068
13.41,-0.0189866
13.4125,-0.0189665
13.415,-0.0189463
13.4175,-0.0189262
13.42,-0.0189062
13.4225,-0.0188861
13.425,-0.0188661
13.4275,-0.0188461
13.43,-0.0188261
13.4325,-0.0188061
13.435,-0.0187862
13.4375,-0.0187662
13.44,-0.0187463
13.4425,-0.0187264
13.445,-0.0187066
13.4475,-0.0186867
13.45,-0.0186669
13.4525,-0.0186471
13.455,-0.0186274
13.4575,-0.0186076
13.46,-0.0185879
13.4625,-0.0185682
13.465,-0.0185485
13.4675,-0.0185288
13.47,-0.0185092
13.4725,-0.0184895
13.475,-0.0184699
13.4775,-0.0184504
13.48,-0.0184308
13.4825,-0.0184113
13.485,-0.0183917
13.4875,-0.0183722
13.49,-0.0183528
13.4925,-0.0183333
13.495,-0.0183139
13.4975,-0.0182945
13.5,-0.0182751
13.5025,-0.0182557
13.505,-0.0182363
13.5075,-0.018217
13.51,-0.0181977
13.5125,-0.0181784
13.515,-0.0181591
13.5175,-0.0181399
13.52,-0.0181207
13.5225,-0.0181015
13.525,-0.0180823
13.5275,-0.0180631
13.53,-0.018044
13.5325,-0.0180248
13.535,-0.0180057
13.5375,-0.0179866
13.54,-0.0179676
13.5425,-0.0179485
13.545,-0.0179295
13.5475,-0.0179105
13.55,-0.0178915
13.5525,-0.0178726
13.555,-0.0178536
13.5575,-0.0178347
13.56,-0.0178158
13.5625,-0.0177969
13.565,-0.0177781
13.5675,-0.0177592
13.57,-0.0177404
13.5725,-0.0177216
13.575,-0.0177028
13.5775,-0.0176841
13.58,-0.0176653
13.5825,-0.0176466
13.585,-0.0176279
13.5875,-0.0176092
13.59,-0.0175906
13.5925,-0.0175719
13.595,-0.0175533
13.5975,-0.0175347
13.6,-0.0175161
13.6025,-0.0174976
13.605,-0.017479
13.6075,-0.0174605
13.61,-0.017442
13.6125,-0.0174235
13.615,-0.017405
13.6175,-0.0173866
13.62,-0.0173682
13.6225,-0.0173498
